,Unnamed: 0,title,performer,first_week,total_weeks,peak_pos,genre
448,20439,Pick It Up,Famous Dex Featuring A$AP Rocky,2017-12-02,20,54,Rap/Hip Hop
449,2819,Betrayed,Lil Xan,2017-12-02,20,64,Rap/Hip Hop
450,29070,Wanted You,NAV Featuring Lil Uzi Vert,2017-12-02,7,64,Rap/Hip Hop
451,26753,The Plan,G-Eazy,2017-12-02,1,96,Pop
452,9685,Gummo,6ix9ine,2017-12-02,20,12,Rap/Hip Hop
453,7831,Female,Keith Urban,2017-12-02,6,69,Electro
454,28978,Walk On Water,Eminem Featuring Beyonce,2017-12-02,5,14,Alternative
455,22006,Rubbin Off The Paint,YBN Nahmir,2017-11-25,17,46,Rap/Hip Hop
456,18865,Nightmare,Offset & Metro Boomin,2017-11-25,1,100,Rock
457,3906,Call It What You Want,Taylor Swift,2017-11-25,2,27,Pop
458,16996,Mad Stalkers,"21 Savage, Offset & Metro Boomin",2017-11-25,1,99,Rap/Hip Hop
459,20976,Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,2017-11-25,2,80,Rap/Hip Hop
460,15307,Lemon,N*E*R*D & Rihanna,2017-11-25,22,36,Rap/Hip Hop
461,28881,Wait,Maroon 5,2017-11-25,24,24,Alternative
462,18228,My Choppa Hate N****s,21 Savage & Metro Boomin,2017-11-18,2,73,Rap/Hip Hop
463,8863,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",2017-11-18,7,35,Rap/Hip Hop
464,21559,Ric Flair Drip,Offset & Metro Boomin,2017-11-18,31,13,Rap/Hip Hop
465,18002,MotorSport,"Migos, Nicki Minaj & Cardi B",2017-11-18,22,6,Rap/Hip Hop
466,1259,All On Me,Devin Dawson,2017-11-18,20,52,Pop
467,21225,Rap Saved Me,"21 Savage, Offset & Metro Boomin Featuring Quavo",2017-11-18,3,64,Rap/Hip Hop
468,410,4 Da Gang,Future,2017-11-11,1,92,Rap/Hip Hop
469,1137,All Da Smoke,Future & Young Thug,2017-11-11,1,77,Rap/Hip Hop
470,9470,Gorgeous,Taylor Swift,2017-11-11,4,13,Country
471,4141,Candy Paint,Post Malone,2017-11-11,21,34,Rap/Hip Hop
472,30610,Wolves,Selena Gomez X Marshmello,2017-11-11,23,20,Pop
473,18910,No Cap,Future & Young Thug,2017-11-11,1,62,Rap/Hip Hop
474,2666,Bedroom Floor,Liam Payne,2017-11-11,1,98,Pop
475,27556,Three,Future & Young Thug,2017-11-11,1,100,Pop
476,20272,Patek Water,Future & Young Thug Featuring Offset,2017-11-11,4,50,Rap/Hip Hop
477,7743,Feed Me Dope,Future,2017-11-11,1,68,Rap/Hip Hop
478,17433,Meant To Be,Bebe Rexha & Florida Georgia Line,2017-11-11,52,2,Pop
479,10600,High End,Chris Brown Featuring Future & Young Thug,2017-11-04,2,82,R&B
480,24804,Stunting Ain't Nuthin,Gucci Mane Featuring Slim Jxmmi & Young Dolph,2017-11-04,1,95,Rap/Hip Hop
481,17375,Mayores,Becky G Featuring Bad Bunny,2017-11-04,18,74,Pop
482,31702,Yours,Russell Dickerson,2017-11-04,20,49,Asian Music
483,15472,Let You Down,NF,2017-11-04,28,12,Rap/Hip Hop
484,31045,You Broke Up With Me,Walker Hayes,2017-11-04,19,62,Country
485,1912,Ask Me How I Know,Garth Brooks,2017-11-04,7,71,Country
486,5663,Dear Hate,Maren Morris Featuring Vince Gill,2017-10-28,1,91,Country
487,10242,Heaven,Kane Brown,2017-10-28,27,15,Pop
488,27928,Too Hotty,"Quavo, Takeoff & Offset",2017-10-28,4,91,Rap/Hip Hop
489,1375,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,2017-10-28,1,20,Alternative
490,20796,Pray,Sam Smith Featuring Logic,2017-10-28,2,55,Rap/Hip Hop
491,15720,Lights Down Low,MAX Featuring gnash,2017-10-28,28,20,Rap/Hip Hop
492,11151,How Long,Charlie Puth,2017-10-28,24,21,Pop
493,23609,Smooth,Florida Georgia Line,2017-10-21,7,89,Pop
494,2567,Beast Mode,A Boogie Wit da Hoodie Featuring PnB Rock & YoungBoy Never Broke Again,2017-10-21,1,86,Electro
495,28530,Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,2017-10-21,1,84,Rap/Hip Hop
496,10570,Hi Bich,Bhad Bhabie,2017-10-21,1,68,Rap/Hip Hop
497,22396,Say A',A Boogie Wit da Hoodie,2017-10-21,2,75,Rap/Hip Hop
498,19037,No Promises,A Boogie Wit da Hoodie,2017-10-21,2,74,Pop
499,16318,Losing Sleep,Chris Young,2017-10-14,20,60,Country
500,11724,I Fall Apart,Post Malone,2017-10-14,30,16,Rap/Hip Hop
501,21979,Round Here Buzz,Eric Church,2017-10-14,19,56,Country
502,15759,Like I Loved You,Brett Young,2017-10-14,20,46,Country
503,9373,Good Old Days,Macklemore Featuring Kesha,2017-10-14,20,48,Rap/Hip Hop
504,20517,Plain Jane,A$AP Ferg Featuring Nicki Minaj,2017-10-14,25,27,Rap/Hip Hop
505,21860,Rockstar,Post Malone Featuring 21 Savage,2017-10-07,41,1,Rap/Hip Hop
506,10872,Homemade Dynamite,"Lorde Featuring Khalid, Post Malone & SZA",2017-10-07,1,92,Alternative
507,5355,DNA,BTS,2017-10-07,4,67,Rap/Hip Hop
508,5324,Curve,Gucci Mane Featuring The Weeknd,2017-10-07,3,67,Rap/Hip Hop
509,27965,Too Much To Ask,Niall Horan,2017-10-07,12,66,Alternative
510,9661,Gucci Gang,Lil Pump,2017-09-30,24,3,Rap/Hip Hop
511,6929,Dusk Till Dawn,Zayn Featuring Sia,2017-09-30,17,44,Pop
512,16690,Love So Soft,Kelly Clarkson,2017-09-30,13,47,Pop
513,18950,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,2017-09-30,29,4,Rap/Hip Hop
514,20477,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",2017-09-30,20,46,R&B
515,27920,Too Good At Goodbyes,Sam Smith,2017-09-30,24,4,Pop
516,15406,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,2017-09-30,22,40,Pop
517,8321,Found You,Kane Brown,2017-09-30,1,80,Alternative
518,12724,I'll Name The Dogs,Blake Shelton,2017-09-30,20,56,Country
519,27296,These Heaux,Bhad Bhabie,2017-09-23,3,77,Rap/Hip Hop
520,9594,Greatest Love Story,LANCO,2017-09-23,21,45,Country
521,2301,Bad At Love,Halsey,2017-09-23,33,5,Alternative
522,18928,No Fear,DeJ Loaf,2017-09-23,1,100,Rap/Hip Hop
523,23443,Sky Walker,Miguel Featuring Travis Scott,2017-09-23,26,29,R&B
524,263,...Ready For It?,Taylor Swift,2017-09-23,20,4,Pop
525,22357,Save Me,XXXTENTACION,2017-09-16,1,94,Country
526,7514,F**k Love,XXXTENTACION Featuring Trippie Redd,2017-09-16,21,28,Rap/Hip Hop
527,30815,X,Lil Uzi Vert,2017-09-16,2,81,Electro
528,21525,Revenge,XXXTENTACION,2017-09-16,2,77,Rap/Hip Hop
529,27043,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,2017-09-16,23,24,Rap/Hip Hop
530,29607,What Lovers Do,Maroon 5 Featuring SZA,2017-09-16,22,9,Pop
531,8193,For Real,Lil Uzi Vert,2017-09-16,1,82,Pop
532,5551,Dark Queen,Lil Uzi Vert,2017-09-16,2,91,Rap/Hip Hop
533,7328,Everybody Dies In Their Nightmares,XXXTENTACION,2017-09-16,7,42,Rap/Hip Hop
534,4210,Carry On,XXXTENTACION,2017-09-16,1,95,Rock
535,14319,Jocelyn Flores,XXXTENTACION,2017-09-16,20,19,Rap/Hip Hop
536,5777,Depression & Obsession,XXXTENTACION,2017-09-16,1,91,Country
537,25711,Tell Me You Love Me,Demi Lovato,2017-09-16,20,53,Pop
538,22336,Sauce It Up,Lil Uzi Vert,2017-09-16,15,49,Rap/Hip Hop
539,426,444+222,Lil Uzi Vert,2017-09-16,3,60,Rap/Hip Hop
540,15693,Light It Up,Luke Bryan,2017-09-16,19,57,Dance
541,19057,No Sleep Leak,Lil Uzi Vert,2017-09-16,1,90,Rap/Hip Hop
542,28504,UnFazed,Lil Uzi Vert Featuring The Weeknd,2017-09-16,1,84,Dance
543,18607,Neon Guts,Lil Uzi Vert Featuring Pharrell Williams,2017-09-16,2,79,Rap/Hip Hop
544,28400,Two,Lil Uzi Vert,2017-09-16,1,80,Rap/Hip Hop
545,28112,Transportin',Kodak Black,2017-09-09,16,46,Rap/Hip Hop
546,8448,Friends,Justin Bieber + BloodPop,2017-09-09,10,20,Alternative
547,21880,Roll In Peace,Kodak Black Featuring XXXTENTACION,2017-09-09,26,31,Rap/Hip Hop
548,21100,Questions,Chris Brown,2017-09-09,13,78,R&B
549,16240,Look What You Made Me Do,Taylor Swift,2017-09-09,20,1,Pop
550,31627,Younger Now,Miley Cyrus,2017-09-09,1,79,Pop
551,11772,I Get The Bag,Gucci Mane Featuring Migos,2017-09-09,27,11,Rap/Hip Hop
552,14152,Its Every Night Sis,RiceGum Featuring Alissa Violet,2017-09-09,1,80,Rap/Hip Hop
553,17920,More Girls Like You,Kip Moore,2017-09-02,12,66,Country
554,23248,Silence,Marshmello Featuring Khalid,2017-09-02,23,30,Electro
555,11544,I Could Use A Love Song,Maren Morris,2017-09-02,21,56,Country
556,23972,Something New,Wiz Khalifa Featuring Ty Dolla $ign,2017-09-02,1,92,Rap/Hip Hop
557,28626,Untouchable,YoungBoy Never Broke Again,2017-09-02,2,95,Pop
558,7990,Fix A Drink,Chris Janson,2017-09-02,14,67,Country
559,19327,OMG,Camila Cabello Featuring Quavo,2017-08-26,1,81,R&B
560,2010,B.E.D.,Jacquees,2017-08-26,13,69,R&B
561,4480,Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",2017-08-26,1,95,Films/Games
562,29482,What About Us,P!nk,2017-08-26,22,13,Pop
563,26789,The Race,Tay-K,2017-08-26,20,44,Dance
564,20280,Patty Cake,Kodak Black,2017-08-26,3,76,Rap/Hip Hop
565,9969,Havana,Camila Cabello Featuring Young Thug,2017-08-26,46,1,Pop
566,20395,Perplexing Pegasus,Rae Sremmurd,2017-08-26,3,84,Rap/Hip Hop
567,27302,They Don't Know,Jason Aldean,2017-08-19,12,67,Pop
568,10881,Honest,The Chainsmokers,2017-08-19,4,77,Rap/Hip Hop
569,8177,For Her,Chris Lane,2017-08-19,4,92,Pop
570,29858,When It Rains It Pours,Luke Combs,2017-08-19,20,33,Country
571,18779,New Rules,Dua Lipa,2017-08-19,48,6,Pop
572,30501,Wish I Knew You,The Revivalists,2017-08-19,9,84,Alternative
573,1305,All The Pretty Girls,Kenny Chesney,2017-08-19,14,63,Alternative
574,27074,The Weekend,SZA,2017-08-19,25,33,R&B
575,31106,You Da Baddest,Future Featuring Nicki Minaj,2017-08-19,2,38,Rap/Hip Hop
576,7292,Every Little Thing,Carly Pearce,2017-08-19,17,50,Pop
577,15248,Learn To Let Go,Kesha,2017-08-19,1,97,Rock
578,28579,Unforgettable,Thomas Rhett,2017-08-19,20,47,Rap/Hip Hop
579,10279,Heavy Heart,Meek Mill,2017-08-12,1,99,Country
580,13794,Issues,Meek Mill,2017-08-12,1,77,Pop
581,2270,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,2017-08-12,10,40,R&B
582,30488,Wins & Losses,Meek Mill,2017-08-12,1,79,Rap/Hip Hop
583,29712,What's My Name,"China Anne McClain, Thomas Doherty & Dylan Playfair",2017-08-12,3,61,Pop
584,13991,It's Goin' Down,Descendants 2 Cast,2017-08-12,4,77,Rap/Hip Hop
585,7515,F**k That Check Up,Meek Mill Featuring Lil Uzi Vert,2017-08-12,1,97,Rap/Hip Hop
586,13475,Imitadora,Romeo Santos,2017-08-12,1,91,Latin Music
587,317,1942 Flows,Meek Mill,2017-08-12,1,83,Rap/Hip Hop
588,29205,We Ball,Meek Mill Featuring Young Thug,2017-08-12,1,96,Rap/Hip Hop
589,30613,Woman,Kesha Featuring The Dap-Kings Horns,2017-08-05,1,96,Pop
590,31598,Young Dumb & Broke,Khalid,2017-08-05,36,18,R&B
591,615,A Lie,French Montana Featuring The Weeknd & Max B,2017-08-05,1,75,Rap/Hip Hop
592,14258,Jerika,Jake Paul & Erika Costell Featuring Uncle Kade,2017-08-05,1,86,Electro
593,9103,Glorious,Macklemore Featuring Skylar Grey,2017-07-29,19,49,Rap/Hip Hop
594,17893,Moonlight,JAY-Z,2017-07-29,1,86,R&B
595,26919,The Story Of O.J.,JAY-Z,2017-07-29,3,23,Rap/Hip Hop
596,427,4:44,JAY-Z,2017-07-29,2,35,Rap/Hip Hop
597,17257,Marcy Me,JAY-Z,2017-07-29,1,90,Rap/Hip Hop
598,8755,Get Low,Zedd & Liam Payne,2017-07-29,1,91,Rap/Hip Hop
599,4265,Caught Their Eyes,JAY-Z Featuring Frank Ocean,2017-07-29,1,63,Rap/Hip Hop
600,20807,Praying,Kesha,2017-07-29,21,22,Pop
601,2448,Bank Account,21 Savage,2017-07-29,29,12,Rap/Hip Hop
602,7838,Fetish,Selena Gomez Featuring Gucci Mane,2017-07-29,12,27,Pop
603,7657,Famous,21 Savage,2017-07-29,1,94,Rap/Hip Hop
604,2415,Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",2017-07-29,1,47,Pop
605,23569,Smile,JAY-Z Featuring Gloria Carter,2017-07-29,1,56,Country
606,24090,Sorry Not Sorry,Demi Lovato,2017-07-29,36,6,Pop
607,14790,Kill Jay Z,JAY-Z,2017-07-29,1,55,Rap/Hip Hop
608,7650,Family Feud,JAY-Z Featuring Beyonce,2017-07-29,1,51,Alternative
609,21208,Rake It Up,Yo Gotti Featuring Nicki Minaj,2017-07-22,22,8,Rap/Hip Hop
610,17555,Mi Gente,J Balvin & Willy William Featuring Beyonce,2017-07-22,30,3,Rap/Hip Hop
611,7495,Extra Luv,Future Featuring YG,2017-07-22,1,99,Rap/Hip Hop
612,3257,Bodak Yellow (Money Moves),Cardi B,2017-07-22,35,1,Pop
613,10169,Heartache On The Dance Floor,Jon Pardi,2017-07-22,18,47,Country
614,30170,Who Dat Boy,"Tyler, The Creator",2017-07-22,1,87,Rap/Hip Hop
615,18917,No Complaints,Metro Boomin Featuring Offset & Drake,2017-07-15,5,71,Rap/Hip Hop
616,23241,Signs,Drake,2017-07-15,6,36,Rock
617,5180,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,2017-07-15,21,45,Rap/Hip Hop
618,6479,Don't Quit,DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih,2017-07-15,1,68,Christian
619,19511,On Everything,"DJ Khaled Featuring Travis Scott, Rick Ross & Big Sean",2017-07-15,1,88,R&B
620,7756,Feel It Still,Portugal. The Man,2017-07-08,45,4,Films/Games
621,7805,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",2017-07-08,18,20,Dance
622,21421,Relationship,Young Thug Featuring Future,2017-07-08,14,65,Alternative
623,21293,Real Hitta,Plies Featuring Kodak Black,2017-07-08,1,100,Rap/Hip Hop
624,30404,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2017-07-08,21,2,Rap/Hip Hop
625,7956,First Day Out,Kodak Black,2017-07-08,1,61,Rap/Hip Hop
626,13928,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",2017-07-01,20,44,Rap/Hip Hop
627,16450,Love Galore,SZA Featuring Travis Scott,2017-07-01,20,32,R&B
628,6030,Do I Make You Wanna,Billy Currington,2017-07-01,19,47,Country
629,374,2U,David Guetta Featuring Justin Bieber,2017-07-01,11,16,Dance
630,7207,Escapate Conmigo,Wisin Featuring Ozuna,2017-07-01,20,63,Rap/Hip Hop
631,13802,It Ain't My Fault,Brothers Osborne,2017-07-01,16,79,Country
632,29574,What Ifs,Kane Brown Featuring Lauren Alaina,2017-07-01,23,26,Country
633,23553,Small Town Boy,Dustin Lynch,2017-06-24,20,36,Pop
634,13980,It's Everyday Bro,Jake Paul Featuring Team 10,2017-06-24,2,91,Pop
635,19103,Nobody Else But You,Trey Songz,2017-06-24,3,92,R&B
636,14923,Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",2017-06-24,3,87,Electro
637,29776,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,2017-06-24,13,51,Rap/Hip Hop
638,27797,To The Max,DJ Khaled Featuring Drake,2017-06-24,4,53,Rap/Hip Hop
639,407,4 AM,2 Chainz Featuring Travis Scott,2017-06-24,12,55,Rap/Hip Hop
640,23839,Somebody Else Will,Justin Moore,2017-06-24,13,59,Country
641,6679,Down,Fifth Harmony Featuring Gucci Mane,2017-06-24,10,42,Rock
642,22605,Self-Made,Bryson Tiller,2017-06-17,1,85,R&B
643,23932,Somethin Tells Me,Bryson Tiller,2017-06-17,1,74,R&B
644,18953,No Longer Friends,Bryson Tiller,2017-06-17,1,98,R&B
645,27200,There For You,Martin Garrix x Troye Sivan,2017-06-17,1,94,Electro
646,17542,Met Gala,Gucci Mane Featuring Offset,2017-06-17,2,88,Rap/Hip Hop
647,22061,Run Me Dry,Bryson Tiller,2017-06-17,1,91,R&B
648,6343,Don't Get Too High,Bryson Tiller,2017-06-17,1,89,R&B
649,19063,No Such Thing As A Broken Heart,Old Dominion,2017-06-17,19,46,Country
650,24723,Strangers,Halsey Featuring Lauren Jauregui,2017-06-17,1,100,Electro
651,3797,Butterfly Effect,Travis Scott,2017-06-17,23,50,Rap/Hip Hop
652,3439,Boy,Lee Brice,2017-06-10,1,94,Rock
653,5287,Crying In The Club,Camila Cabello,2017-06-10,9,47,Pop
654,17972,Most Girls,Hailee Steinfeld,2017-06-10,16,58,Pop
655,26203,The Dance,Lauren Duski,2017-06-10,1,92,Rock
656,25276,Swish Swish,Katy Perry Featuring Nicki Minaj,2017-06-10,10,46,Pop
657,5742,Deja Vu,Lauren Duski,2017-06-10,1,43,Pop
658,24767,Strip That Down,Liam Payne Featuring Quavo,2017-06-10,28,10,Pop
659,17838,Money On You,Chris Blue,2017-06-10,1,66,Pop
660,31704,Yours If You Want It,Rascal Flatts,2017-06-10,10,71,Country
661,29765,Whatever It Takes,Imagine Dragons,2017-06-03,27,12,Alternative
662,2344,Bad Liar,Selena Gomez,2017-06-03,14,20,Alternative
663,7824,Felices Los 4,Maluma,2017-06-03,20,48,Rap/Hip Hop
664,19038,No Promises,Cheat Codes Featuring Demi Lovato,2017-06-03,23,38,Pop
665,21902,Rollin,Calvin Harris Featuring Future & Khalid,2017-06-03,4,62,Rock
666,17405,Me Enamore,Shakira,2017-06-03,2,83,Reggaeton
667,8855,Ghost In This House,Lauren Duski,2017-06-03,1,98,Pop
668,17164,Malibu,Miley Cyrus,2017-05-27,15,10,Pop
669,7046,Either Way,Chris Stapleton,2017-05-27,2,89,Electro
670,7312,Every Time I Hear That Song,Blake Shelton,2017-05-27,11,56,Country
671,6840,Drinkin' Problem,Midland,2017-05-27,20,45,Country
672,280,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,2017-05-20,42,3,Rap/Hip Hop
673,7973,First Time,Kygo & Ellie Goulding,2017-05-20,1,67,Electro
674,20895,Privacy,Chris Brown,2017-05-20,17,62,R&B
675,25161,Sweet Creature,Harry Styles,2017-05-20,1,93,Pop
676,30606,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,2017-05-20,10,76,Rap/Hip Hop
677,23526,Slow Hands,Niall Horan,2017-05-20,31,11,Pop
678,13077,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",2017-05-20,22,1,Rap/Hip Hop
679,3291,Bon Appetit,Katy Perry Featuring Migos,2017-05-20,6,59,Pop
680,27605,Thunder,Imagine Dragons,2017-05-20,52,4,Rock
681,17047,Magnolia,Playboi Carti,2017-05-20,20,29,Rap/Hip Hop
682,6070,Do Re Mi,blackbear,2017-05-13,25,40,R&B
683,18277,My Girl,Dylan Scott,2017-05-13,20,39,R&B
684,9911,Hard Times,Paramore,2017-05-13,1,90,Alternative
685,1954,Attention,Charlie Puth,2017-05-13,40,5,Pop
686,27273,There's Nothing Holdin' Me Back,Shawn Mendes,2017-05-13,34,6,Pop
687,16937,Lust For Life,Lana Del Rey Featuring The Weeknd,2017-05-13,1,64,Rock
688,3074,Black SpiderMan,Logic Featuring Damian Lemar Hudson,2017-05-06,1,87,Rap/Hip Hop
689,16938,Lust.,Kendrick Lamar,2017-05-06,2,42,Unknown Genre
690,7091,Element.,Kendrick Lamar,2017-05-06,11,16,Rap/Hip Hop
691,9203,God.,Kendrick Lamar,2017-05-06,2,58,Rap/Hip Hop
692,26673,The Night We Met,Lord Huron,2017-05-06,4,84,Alternative
693,6907,Duckworth.,Kendrick Lamar,2017-05-06,1,63,Rap/Hip Hop
694,30841,Yah.,Kendrick Lamar,2017-05-06,3,32,Rap/Hip Hop
695,26200,The Cure,Lady Gaga,2017-05-06,14,39,Alternative
696,3156,Blood.,Kendrick Lamar,2017-05-06,1,54,Rap/Hip Hop
697,9342,Good Life,G-Eazy & Kehlani,2017-05-06,5,59,Rap/Hip Hop
698,3645,Broken Halos,Chris Stapleton,2017-05-06,20,45,Country
699,20322,Peek A Boo,Lil Yachty Featuring Migos,2017-05-06,4,78,Rap/Hip Hop
700,30827,XXX.,Kendrick Lamar Featuring U2,2017-05-06,3,33,Rap/Hip Hop
701,20877,Pride.,Kendrick Lamar,2017-05-06,2,37,Rap/Hip Hop
702,7784,Feel.,Kendrick Lamar,2017-05-06,2,35,Rap/Hip Hop
703,7736,Fear.,Kendrick Lamar,2017-05-06,2,50,Rap/Hip Hop
704,16890,Loyalty.,Kendrick Lamar Featuring Rihanna,2017-05-06,26,14,Rap/Hip Hop
705,16802,Love.,Kendrick Lamar Featuring Zacari,2017-05-06,40,11,Rap/Hip Hop
706,5356,DNA.,Kendrick Lamar,2017-05-06,20,4,Rap/Hip Hop
707,7393,Everyday We Lit,YFN Lucci Featuring PnB Rock,2017-04-29,20,33,Rap/Hip Hop
708,13282,If I Told You,Darius Rucker,2017-04-29,11,53,Country
709,3867,Cake,Flo Rida & 99 Percent,2017-04-29,6,73,Pop
710,19271,Now Or Never,Halsey,2017-04-29,20,17,Pop
711,23233,Sign Of The Times,Harry Styles,2017-04-29,13,4,Pop
712,8015,Flatliner,Cole Swindell,2017-04-29,18,56,Country
713,29365,Weak,AJR,2017-04-29,11,73,Alternative
714,2454,Bar At The End Of The World,Kenny Chesney,2017-04-29,1,92,Country
715,28577,Unforgettable,French Montana Featuring Swae Lee,2017-04-29,42,3,Rap/Hip Hop
716,11207,Human,Rag'n'Bone Man,2017-04-22,7,74,Alternative
717,31235,You Look Good,Lady Antebellum,2017-04-22,20,59,Country
718,10237,Heatstroke,"Calvin Harris Featuring Young Thug, Pharrell Williams & Ariana Grande",2017-04-22,1,96,R&B
719,11219,Humble.,Kendrick Lamar,2017-04-22,37,1,Rap/Hip Hop
720,7319,Everybody,Logic,2017-04-22,2,59,Rock
721,11169,How Not To,Dan + Shay,2017-04-22,14,57,Country
722,5116,Craving You,Thomas Rhett Featuring Maren Morris,2017-04-22,20,39,Country
723,4939,Conscience,Kodak Black Featuring Future,2017-04-22,1,93,Rap/Hip Hop
724,27734,Tin Man,Miranda Lambert,2017-04-22,1,75,Rock
725,7957,First Day Out,Tee Grizzley,2017-04-22,20,48,Rap/Hip Hop
726,6877,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,2017-04-22,21,38,Rock
727,26691,The One,The Chainsmokers,2017-04-22,2,78,Pop
728,24822,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",2017-04-22,9,81,Electro
729,24209,Speak To A Girl,Tim McGraw & Faith Hill,2017-04-15,2,61,Country
730,26410,The Heart Part 4,Kendrick Lamar,2017-04-15,2,22,Rap/Hip Hop
731,30825,XO TOUR Llif3,Lil Uzi Vert,2017-04-15,34,7,Rap/Hip Hop
732,24568,Still Got Time,Zayn Featuring PARTYNEXTDOOR,2017-04-15,3,66,Pop
733,17012,Madiba Riddim,Drake,2017-04-08,2,51,Rap/Hip Hop
734,3117,Blem,Drake,2017-04-08,4,38,Rap/Hip Hop
735,25618,Teenage Fever,Drake,2017-04-08,4,35,Rap/Hip Hop
736,8392,Free Smoke,Drake,2017-04-08,4,18,Rap/Hip Hop
737,6068,Do Not Disturb,Drake,2017-04-08,2,60,Rap/Hip Hop
738,23320,Since Way Back,Drake Featuring PARTYNEXTDOOR,2017-04-08,1,70,Rap/Hip Hop
739,23426,Skepta Interlude,Drake,2017-04-08,1,76,Rap/Hip Hop
740,25128,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,2017-04-08,20,29,Pop
741,16302,Lose You,Drake,2017-04-08,1,64,Rap/Hip Hop
742,14636,KMT,Drake Featuring Giggs,2017-04-08,2,48,Rap/Hip Hop
743,425,4422,Drake Featuring Sampha,2017-04-08,2,50,Rap/Hip Hop
744,1930,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,2017-04-08,8,60,Rap/Hip Hop
745,8743,Get It Together,Drake Featuring Jorja Smith & Black Coffee,2017-04-08,2,45,Rap/Hip Hop
746,9695,Gyalchester,Drake,2017-04-08,11,29,Rap/Hip Hop
747,13200,Ice Melts,Drake Featuring Young Thug,2017-04-08,2,62,Rap/Hip Hop
748,14364,Jorja Interlude,Drake,2017-04-08,2,49,Rap/Hip Hop
749,20737,Portland,Drake Featuring Quavo & Travis Scott,2017-04-08,16,9,Rap/Hip Hop
750,9113,Glow,Drake Featuring Kanye West,2017-04-08,2,54,Alternative
751,28115,Trap Trap Trap,Rick Ross Featuring Young Thug & Wale,2017-04-08,1,97,Pop
752,22179,Sacrifices,Drake Featuring 2 Chainz & Young Thug,2017-04-08,3,36,Rap/Hip Hop
753,20264,Passionfruit,Drake,2017-04-08,20,8,Rap/Hip Hop
754,18952,No Long Talk,Drake Featuring Giggs,2017-04-08,2,40,Rap/Hip Hop
755,4041,Can't Have Everything,Drake,2017-04-08,2,82,Rap/Hip Hop
756,19248,Nothings Into Somethings,Drake,2017-04-08,2,61,Rap/Hip Hop
757,4332,Chanel,Frank Ocean,2017-04-01,1,72,Traditional Mexicano
758,20811,Prblms,6LACK,2017-04-01,8,72,R&B
759,18933,No Frauds,"Nicki Minaj, Drake & Lil Wayne",2017-04-01,7,14,Rap/Hip Hop
760,21413,Regret In Your Tears,Nicki Minaj,2017-04-01,1,61,Rap/Hip Hop
761,15617,Liability,Lorde,2017-04-01,1,78,Alternative
762,4357,Changed It,Nicki Minaj & Lil Wayne,2017-04-01,1,71,Rap/Hip Hop
763,7198,Eraser,Ed Sheeran,2017-03-25,1,90,Rock
764,6010,Dive,Ed Sheeran,2017-03-25,2,49,Country
765,2466,Barcelona,Ed Sheeran,2017-03-25,1,96,Rap/Hip Hop
766,20370,Perfect,Ed Sheeran,2017-03-25,57,1,Pop
767,9829,Happier,Ed Sheeran,2017-03-25,2,59,Alternative
768,18764,New Man,Ed Sheeran,2017-03-25,1,72,Pop
769,25048,Supermarket Flowers,Ed Sheeran,2017-03-25,1,75,Pop
770,8600,Galway Girl,Ed Sheeran,2017-03-25,5,53,Pop
